gene,pval,qval,log2fc,mean,zero_mean,zero_variance
IKBKB,0.09723559786098267,0.2614308612216093,-0.118670471786426,-0.024657257805079345,False,False
AP3M2,0.19660873846481097,0.41152396809629244,-0.26342418711692295,0.0443991229105767,False,False
1700041G16RIK,0.5467491735795345,0.7321063935174683,0.04434925620016127,-0.022147078148276662,False,False
KAT6A,0.002244541985990688,0.01460272609709236,0.24377137488861242,-0.04817591130775407,False,False
LETM2,0.6116032076770137,0.785121988335392,0.021470392063351704,0.02877543512181642,False,False
WHSC1L1,0.3506218931855718,0.5861197001631187,0.33270833317266946,0.10290342826611046,False,False
STAR,0.2481801554151194,0.47423505855066006,0.09989770139568287,-0.0314622868781889,False,False
HGSNAT,0.8894809132680803,0.9447158226752297,-0.042166795017097775,0.009206832961589308,False,False
EIF4EBP1,3.732429629031974e-06,4.845149260222257e-05,0.4290740820607456,-0.1840732227879905,False,False
WRN,0.013291194563028765,0.060766858802223316,0.2332342128485617,0.06975808657401893,False,False
GM29243,0.46389783630497416,0.6793731631473269,-0.17514937413121784,0.04593819768316048,False,False
MTMR7,0.6060238050873072,0.7822856307499554,-0.019304794585373975,0.025331291772226074,False,False
ASAH1,0.1917808136628404,0.40571840074809,-0.27898066819686257,-0.020716737625719628,False,False
FRG1,0.11504014507654915,0.29262741594908775,0.09006552456239235,0.07884685245097606,False,False
CYP4V3,0.2679017954451798,0.4943427386418236,0.06863216788801238,0.011614009174721315,False,False
1700029J07RIK,0.9938438475114175,0.9949233314547162,-0.04766886331169352,0.01998288963126273,False,False
IRF2,0.02658873680991914,0.10196651495066078,-0.1270102948004991,0.09044162375766013,False,False
TRAPPC11,0.9458658777936618,0.9749222395699477,-0.11360682153104829,-0.0025515907958841497,False,False
AA386476,0.11070269609902193,0.2856261964413174,0.13134856791742913,-0.006056799389600086,False,False
NEIL3,1.23460295519452e-25,8.53419292778212e-24,1.1923663383605432,0.03550591431924896,False,False
CLCN3,0.06866657967152205,0.20412627455662283,0.1813376918316719,-0.05870318485806406,False,False
B230317F23RIK,0.23919442192405382,0.46773166663366966,-0.09671728579318667,-0.0393732274694528,False,False
DDX60,2.449194289205941e-07,3.869726976945386e-06,-0.7321786223326884,0.10983205399097438,False,False
MSMO1,0.8689355371503015,0.9348664436655967,-0.04903706390075306,-0.07676740658748502,False,False
LZTS1,0.8058601221859072,0.9028376166304836,-0.032056435469259556,-0.005374691982880632,False,False
ZFP868,0.7113893967349363,0.8578245451252066,-0.03863838719536987,-0.012590661589593303,False,False
ZFP869,0.9045869011873168,0.9513818112525412,-0.0070710290690195006,-0.051281930341708845,False,False
ZFP963,0.3234183145562245,0.5564727067504422,0.09929225135804928,0.019240047921506496,False,False
LPAR2,0.10184217843761513,0.2702434005566275,0.124539223887842,-0.014699560104123988,False,False
MAU2,0.34836255268944905,0.5844796469577225,0.02174436244159785,-0.0018808851529400058,False,False
SUGP1,0.5394783982962141,0.7321063935174683,-0.005402656276131971,-0.01660547228254975,False,False
RFXANK,0.12810587730567027,0.30973966608831466,-0.29225708390853067,0.0440725336891354,False,False
BORCS8,0.12459388850011723,0.3052842387332617,-0.02268740310712209,0.048883664907701574,False,False
ELL,0.3789976071921275,0.6050394826132982,0.02090278213478144,-0.02513834906927979,False,False
LRRC25,0.5370553922804195,0.7321063935174683,-0.07515251119619809,0.01514769142752961,False,False
RAB3A,0.9500560792626774,0.9749222395699477,-0.05727529488190127,-0.026254909237487824,False,False
IFI30,1.9499523280903822e-08,3.50105077088955e-07,0.6672187005610795,-0.12130345894566064,False,False
MAST3,0.9349279151940808,0.9711028119878413,-0.050131518831084874,0.015054049197605349,False,False
ABHD8,0.24098293570759088,0.4678507439896741,0.26944346703350663,0.0245195433560303,False,False
TMEM221,0.9515284556531368,0.9749222395699477,-0.115136513829268,0.043538356939941104,False,False
FAM129C,0.6341274399556405,0.800622087432578,-0.12909024424653992,0.03724678526809321,False,False
JAK3,0.04149545973732206,0.14288287194731694,0.16496822558375435,0.023617818673912813,False,False
ZFP709,0.60057551540996,0.7769002103441636,-0.12415032274412063,-0.01736099193587836,False,False
ZFP617,0.3333328843365534,0.5664611218863731,-0.017956228570320063,0.00213407862174381,False,False
ZFP961,0.7528223105646996,0.8763679799956892,-0.044367568321634784,-0.02364375354766678,False,False
HSH2D,0.4997599686427504,0.712286759431549,0.02941930388647149,0.03190323209020659,False,False
CIB3,0.46659299704042445,0.6793731631473269,-0.05168448891391816,-0.01175518079337293,False,False
FAM32A,0.00012912800180041884,0.0012354288061527962,-0.1611190066323841,0.008283538363989224,False,False
EPS15L1,0.24755307319541087,0.47423505855066006,0.026064976433681858,0.004213599842460891,False,False
TMEM38A,0.28565874111046485,0.5159022986090368,0.08306507018649174,0.01075378057459152,False,False
TOM1,0.8518680069253942,0.9302587042451481,-0.13053612187475322,-0.01341027986525483,False,False
HMOX1,0.36956589379502924,0.5962110524027893,0.012580958180012689,-0.019853134732562443,False,False
0610038B21RIK,0.7950070835598572,0.8992787702426663,-0.05219910064192625,0.003533695424931797,False,False
INPP4B,7.801060277696817e-06,9.629433780282008e-05,0.4912839851216846,0.03433353077677902,False,False
IL15,0.23919442192405382,0.46773166663366966,-0.09645530616628398,-0.012147746542691344,False,False
CLGN,0.15709020173662605,0.3554455055660974,0.14475036435603406,0.0003495326504090318,False,False
ADGRE5,0.002188618594642824,0.014306218473256286,-0.35573517091355855,0.016352047858191283,False,False
IL27RA,0.25805529386080506,0.4827624408153762,0.060738403376783316,-0.0023257586628240533,False,False
GM10643,0.6193792961097176,0.7892091031075434,-0.020054874747473528,0.0009120870499482641,False,False
PODNL1,0.24111656787894598,0.4678507439896741,-0.17902947874817704,-0.08564415267038612,False,False
GM26532,0.15271084001848514,0.3482779661617384,0.11373594825509921,-0.02182345058763748,False,False
ZSWIM4,0.9161534417491873,0.9580802823133521,-0.07158070832235629,-0.009444638057159973,False,False
IER2,0.3232986489071137,0.5564727067504422,0.022034460224205757,-0.1556276510536419,False,False
G430095P16RIK,0.6115517324274903,0.785121988335392,-0.16266486563568852,0.052901929119305816,False,False
DAND5,0.024611213184745104,0.09625177433637938,0.16487911707277605,0.02614261466176701,False,False
DNASE2A,0.9115872427783611,0.9553877536122175,-0.09770784909444552,0.03444938293269163,False,False
MAN2B1,0.2458895069356547,0.4734571634241541,-0.12451773411817091,0.006433523798416434,False,False
LONP2,0.0101385954542982,0.049094949966960635,-0.32479697537370295,0.03212135627802917,False,False
SIAH1A,0.5093085341494827,0.719958127261411,-0.01188018530955406,-0.020759683526769466,False,False
N4BP1,0.3950482292170461,0.6231070836052871,0.040563455179489435,-0.018669825884265988,False,False
ADCY7,0.7767365102251808,0.8932611955208144,-0.11483849678303364,-0.0026386205300835443,False,False
SNX20,0.03965344144548952,0.13791417056198554,-0.242013561711975,0.0355432147655306,False,False
CYLD,0.05218210645128456,0.17105961571373057,0.17260168897844472,-0.028132251593508295,False,False
MT3,2.8644658786061058e-15,8.899155229602115e-14,0.6188890496734457,-0.34294683206433485,False,False
MT2,0.018597637382543594,0.07771557408321102,0.09185249417280884,-0.427305536892176,False,False
9330175E14RIK,0.7820382050738306,0.8953770753743857,-0.12482235637308997,0.046289405515666335,False,False
NLRC5,0.05988027341391792,0.18666173166796282,0.12608112628246576,-0.014409664504848284,False,False
CPNE2,0.2968252345791066,0.5263180276709768,0.08855693037022866,-0.01251287333426261,False,False
RSPRY1,0.19718434342204816,0.4124165730423322,0.06066269607642773,-0.03425294388237549,False,False
ADGRG5,0.00037266227555807777,0.003151104562440627,-0.5443394720299678,0.04997337556086512,False,False
TK2,0.4595583028732273,0.6793731631473269,-0.1702546202442886,0.05170342099293542,False,False
CMTM3,0.5331165101045902,0.7321063935174683,-0.17977567922352372,-0.0040881861991520115,False,False
RRAD,0.9619442355806842,0.9768497449053927,-0.06180990366177917,0.00736096199554733,False,False
FBXL8,0.08382043911879224,0.23457845563103294,0.14564915375112986,0.0701029862338774,False,False
HSF4,0.2449847417715565,0.47270258967086787,0.08903045369624683,0.047535853603207695,False,False
LRRC29,0.016825567955783514,0.07190524790995582,-0.2785430260949951,-0.004868465594936859,False,False
TPPP3,0.35053740190176175,0.5861197001631187,0.02735098946984588,0.025247964009894094,False,False
ATP6V0D1,0.02580893346725247,0.0995281743890559,-0.07758210204325022,0.04793109347108547,False,False
FAM65A,0.46056363192004046,0.6793731631473269,0.04139727208195673,-0.02624845042112172,False,False
RANBP10,0.04482270632522792,0.1516949608191618,0.14625593541566304,-0.03739921291229091,False,False
DUS2,0.9616910319095328,0.9768497449053927,-0.030040380265243187,-0.005526114353430674,False,False
SNTB2,0.3301734884015075,0.5638849261458729,-0.18174158872047622,0.03716642713978489,False,False
NQO1,0.9596907063035477,0.9768497449053927,-0.03892292006278863,0.029358065879671883,False,False
TXNL4B,0.007118607126183604,0.037067700007340235,0.22172768134583845,-0.026016473550082263,False,False
IST1,0.3540628034943275,0.5902909007309969,0.039283530060443064,0.043624002413114246,False,False
ATXN1L,0.7629094616794242,0.8848341701105739,-0.13217453609602914,0.0023475217563525864,False,False
PDPR,0.15212486398359612,0.3482779661617384,0.10253067661210921,0.01689128554131411,False,False
MLKL,0.14062266059158832,0.3297101354935073,0.0898971118951494,0.04238715934345784,False,False
ZNRF1,0.06219020104895489,0.19118242288943005,0.1128212235925094,-0.02418469719892648,False,False
TMEM170,0.24870031638950985,0.4749008113377035,0.09645984892677278,-0.018410461893208253,False,False
GM6793,0.002489913994534348,0.015867835304496602,0.24527041329473753,-0.001391523854306645,False,False
MON1B,0.09536034757044896,0.25772001979696096,0.07858046133150882,-0.05574736120139999,False,False
WWOX,0.19341942259163392,0.4080770724159679,0.05128934197838011,-0.005204136730938018,False,False
MAF,0.09467479598385477,0.2574000107132335,-0.18113803979233348,-0.006258160190240239,False,False
PLCG2,0.2274090342262335,0.4543251297944621,0.06899951476856858,-0.03388538340999943,False,False
MLYCD,0.3554156069007184,0.5909345478535696,-0.22422227357322996,0.09103018919375375,False,False
HSDL1,0.0006348261643716958,0.005043949265769365,0.3120972067414622,0.0185719068920562,False,False
A130014A01RIK,0.9126481145611971,0.9554998348378886,-0.044894708582673894,-0.004757627815993191,False,False
IRF8,6.82169591715289e-06,8.496391536453937e-05,0.5001970397472281,-0.12100641672537465,False,False
MVD,0.7936781238121738,0.8992787702426663,-0.06213938479962744,-0.056287419538206186,False,False
SNAI3,0.5768137548202654,0.7576674736712751,-0.022922293786995812,-0.037714214799021865,False,False
RNF166,5.182367388655665e-13,1.4187372108547438e-11,-0.7631556429559762,0.10633974563220383,False,False
CBFA2T3,0.011174835037673376,0.05318144385398775,0.1498413517912122,0.01848650987243015,False,False
SPATA2L,0.844494913106533,0.9254200808010645,-0.10404218913487971,0.014996836404676342,False,False
VPS9D1,0.30710669341462027,0.5384591041797242,0.005568318564575572,-0.011960484864224276,False,False
ZFP276,0.5190092557137211,0.7262805490594476,-0.008681377871457731,-0.027898422189570345,False,False
TUBB3,5.508236941301898e-12,1.347811959530951e-10,0.7383146623458343,0.04454549608435139,False,False
DISC1,0.5472924821232856,0.7321063935174683,0.040260790570838395,0.02511018536508125,False,False
NRP1,1.7085118980942088e-10,3.578814695629157e-09,0.7478128771920228,-0.0005737450471574868,False,False
2610044O15RIK8,0.24706412053813254,0.474073158953393,0.028537821589233223,-0.02107610442163488,False,False
GM3636,0.5278333825873153,0.7321063935174683,0.012739687417843383,-0.028919033129842304,False,False
PXK,0.8775278174054513,0.9408159810492721,-0.12144323385905798,-0.05377053928269406,False,False
ATXN7,0.2910322130245846,0.5215191633266211,0.0457179545983782,0.04813316891967998,False,False
IL3RA,0.36425726955899085,0.5944263306250424,0.012623843666342682,0.03676724908598364,False,False
NGLY1,0.4070504604022668,0.6323920117932298,0.10652049138055983,0.008569242262429493,False,False
NR1D2,0.7530742569510877,0.8763679799956892,-0.05251266532288294,0.011593671934744643,False,False
KCNK5,0.27677831315503876,0.5056234083000085,0.0147331248878496,-0.053617522377211665,False,False
MSS51,0.5914148726860919,0.7702600673467,0.0005110785258340652,-0.001157068022469166,False,False
1810062O18RIK,0.5974425806104071,0.7755533968956694,-0.13626833352343237,0.04531627824744825,False,False
2810402E24RIK,0.37692685091475797,0.6024293310863039,-0.004436528955151085,-0.04071374259019367,False,False
ZSWIM8,0.8736951426161614,0.9380584003148724,-0.04868792568335696,0.002233640009173193,False,False
NDST2,0.5065323891788244,0.7175010533193901,-0.19098308990073384,0.00784954669690166,False,False
ADK,2.752930384722919e-20,1.1893519552748237e-18,1.2170077975978528,-0.12705065639042484,False,False
POLR3A,0.10871166068275594,0.28171297262213696,0.11835393503028407,-0.010875739193876417,False,False
APPL1,0.0002473327145955009,0.0022276057194024756,0.38607597396672644,-0.08363207107941645,False,False
ARHGEF3,0.05579893669929816,0.18023838781957877,-0.20518548707693648,0.08244573633001825,False,False
PRKCD,0.3600972960386084,0.5938719587549833,0.007620433021658582,-0.04166960703148788,False,False
GNL3,2.5716584145726253e-12,6.583921774345657e-11,0.6433790136931765,-0.41506488480816073,False,False
NISCH,0.5692098057010613,0.7505317657431734,0.11337112468249864,-0.0670281884204151,False,False
PHF7,0.014913870789108,0.06576850515451933,0.19650346427053803,-0.016940331670721544,False,False
SH3BP5,0.5998332138081539,0.7769002103441636,-0.1469114446021977,0.10226305180167682,False,False
HACL1,0.03172364110036522,0.11617995714239712,0.18093102642527303,0.058563622702358466,False,False
NCOA4,0.9559153928989936,0.9749222395699477,-0.052037027147704945,0.024558871575800174,False,False
PARG,0.019016801128579557,0.07910795020268528,0.18257786242198337,-0.017676030019751415,False,False
MAPK8,2.829202249622897e-05,0.00031416643454647834,0.373901096384919,-0.04236724375420985,False,False
TSPAN14,0.6625045260450816,0.8228544539192272,-0.12942769234632798,0.04338967312080196,False,False
STYX,0.6676966843632561,0.8238203178332901,0.030567339138330214,-0.02566874146189032,False,False
CDKN3,5.590619212459866e-07,8.310786087339532e-06,0.5977417189580531,-0.01197055342663525,False,False
GM10101,0.9682141946840075,0.9806271971799563,-0.07226092557109705,0.025609981558782097,False,False
GCH1,5.353693630089922e-05,0.0005693447264307167,0.3640094819737975,-0.06305285292754864,False,False
DLGAP5,4.761937795858402e-21,2.1236706460562067e-19,1.0356633141309899,-0.07901477344260774,False,False
ATG14,0.09836395936306883,0.26379859130832717,0.15224390642810293,0.0065347484709844285,False,False
TMEM260,0.6748478593517421,0.8283917200997231,-0.15063716388687498,0.020522146882638648,False,False
TEP1,0.9223287860433714,0.9619905998615077,-0.06348477551780907,-0.013238416575995678,False,False
GM26782,0.7168995662095543,0.8604421267912293,-0.06736202092319768,-0.012088898709502315,False,False
APEX1,4.62138654501188e-17,1.577547382340475e-15,0.9316523022260368,-0.3646668001024364,False,False
NDRG2,0.0014911260434682275,0.010544663708924934,0.2726254631674811,0.04047438893702965,False,False
RPGRIP1,1.2068761558701518e-11,2.804212244521823e-10,0.828892421110448,-0.036932679461695136,False,False
RAB2B,0.9425626730247303,0.9749222395699477,-0.0679861499940222,-0.012550485416010296,False,False
GM43647,0.5639312969234872,0.7471346602747686,-0.005058611701153222,0.05218767994063815,False,False
5330426L24RIK,0.5467491735795345,0.7321063935174683,0.050622159469418115,-0.009421731603401286,False,False
HOMEZ,0.025160937328358557,0.09805301388228302,0.1826758817840595,0.010209572251294062,False,False
BCL2L2,0.8640864208348672,0.9318248649018751,-0.01414296642141387,-0.023657461484231358,False,False
THTPA,0.5330842025323665,0.7321063935174683,-0.011499345852591887,0.04137378608291829,False,False
AP1G2,0.4592372409000871,0.6793731631473269,0.07510528314793381,-0.007948663703961044,False,False
PCK2,0.24083728612030142,0.4678507439896741,0.04756505095587368,0.002809307995120013,False,False
EMC9,0.00017427732584365162,0.001622480828140393,0.46211991961246707,0.1521085652453319,False,False
RNF31,0.963849733550678,0.9775499479799544,-0.08982310695431446,0.013630754737453288,False,False
IRF9,2.3517195012265874e-06,3.1565555441220945e-05,-0.4409681966214051,0.1485928570047419,False,False
TSSK4,0.5436727012816919,0.7321063935174683,0.06055663518180931,0.00905076216162299,False,False
RABGGTA,0.5001768922761132,0.7125137079564414,-0.02820442918969229,-0.06518244327854171,False,False
DHRS1,0.7145263500495427,0.8596439550757096,0.009200717106942858,0.09016637650807027,False,False
LTB4R1,0.5059257607815515,0.7170090869097846,-0.15298167975355734,0.005990431184255626,False,False
PARP4,0.18687280684412488,0.39654897231312763,0.06338966642465302,-0.0025893170098379853,False,False
GM16973,0.10360951987742555,0.27368723109118775,0.13545019290677193,-0.008416484119226495,False,False
ZMYM5,0.3050511853245974,0.5362152113302682,0.01797643821131452,-0.028942241908461064,False,False
2410022M11RIK,0.23557316160818442,0.4655895581462687,0.04113677614132136,0.004425494617267751,False,False
LATS2,0.14409507233893137,0.33622183545750656,0.12502268996086316,0.04426135546783229,False,False
ZDHHC20,0.005838799704104745,0.03140602807278546,-0.16284933214440156,0.03768795618129849,False,False
GM6904,0.33352575277794405,0.5664611218863731,-0.11656728251288011,0.023245791122631684,False,False
PHF11A,1.6216382995613e-05,0.0001852822272019419,-0.5915167746633266,0.08836579928502084,False,False
PHF11D,0.17944010334567195,0.38792172459013524,-0.21737375780767992,0.13036832461754483,False,False
PHF11C,4.659938811846736e-06,5.937663969933744e-05,-0.46931345407347924,0.19091433945796996,False,False
ATP8A2,0.7418736270992843,0.8699239585780214,-0.09920963519214106,0.00340420335698899,False,False
MTMR6,0.0037641749004275397,0.022430912930349454,0.24942062338294907,0.019386747498301007,False,False
SPATA13,0.9197012110584658,0.9603375561090098,0.019176290962528805,0.0036048525777342827,False,False
ARL11,0.8640864208348672,0.9318248649018751,-0.014134242332725963,-0.01743501034839034,False,False
MSRA,0.13347034669656552,0.32002250898546925,-0.27838009403113395,-0.007296675095745948,False,False
ESCO2,1.2515896121220006e-37,2.883871064597776e-35,1.437795728118172,-0.054026518525285894,False,False
TRIM35,0.005298932382576759,0.029186350672957644,0.2616422990563937,-0.062077280343542963,False,False
DPYSL2,5.918380642289516e-13,1.588769172420438e-11,0.8549215008684129,-0.0006613219589120811,False,False
BNIP3L,6.7906095772857816e-12,1.6186237483788954e-10,-0.44308572897931003,0.21911386470670605,False,False
LOXL2,0.05970757017126242,0.18654399042207978,0.09332986813938308,-0.186425509625514,False,False
RHOBTB2,0.16367191972900663,0.36525654402800917,0.055565718807987496,-0.07321092270513795,False,False
9930012K11RIK,0.8734442344609086,0.9380584003148724,-0.08846050453490194,0.00011134986489298726,False,False
PDLIM2,1.5399950559102143e-07,2.490108964673534e-06,-0.38766414775611907,0.046816217916088934,False,False
PPP3CC,0.1727338356459397,0.3781544382905964,-0.16601141859930976,-0.009344378048776743,False,False
NUDT18,0.7322520230871392,0.8674707985586718,-0.03634624374081499,0.04827014009472187,False,False
FAM160B2,0.08647268674231755,0.24054022016348897,0.1156625341876548,-0.024856452262959062,False,False
DOK2,0.0010908292052782744,0.008021656256900076,-0.2360723726677987,0.042665199828550285,False,False
FNDC3A,0.055517762103348876,0.1799608584006561,0.1326621136292975,-0.02705860044414233,False,False
CYSLTR2,0.5139694093211522,0.7249340035705537,-0.1639201364371072,0.02834305581119325,False,False
RCBTB2,0.8880930009149497,0.9447158226752297,-0.007501124088465889,0.016200687283055355,False,False
RB1,3.9063443336239866e-05,0.00042357027774393425,0.3986960501381237,0.028728870923844393,False,False
LPAR6,0.00041803052071173746,0.003513235227258219,-0.5439419233835827,0.054547101154441405,False,False
LRCH1,0.0002758549451043119,0.0024525367305897826,0.3351207176929486,0.004459914296823547,False,False
5031414D18RIK,0.8323603260321971,0.9175496757416185,-0.02003614274648131,-0.023128635421625836,False,False
GM4285,0.35622481038811205,0.5915685289628407,-0.19160121704576613,0.044836174471385035,False,False
TSC22D1,0.022958907334978414,0.09107801833746816,0.24449151461789553,0.004892333304580249,False,False
SERP2,0.04600184222249627,0.15455053918007555,0.1659857528758974,0.07152165575463812,False,False
DGKH,0.6480810146980909,0.8101012683726135,0.022121260405542003,-0.016419123535983675,False,False
RGCC,7.008673835652336e-19,2.729434247264607e-17,0.941349920206985,-0.10754044452464698,False,False
KBTBD7,0.547292555298592,0.7321063935174683,0.024461843512700338,0.0035606084441250044,False,False
ELF1,0.015220793885808246,0.06680237316549174,0.0031988719315904014,0.012129723826625008,False,False
DIAPH3,5.778305444943095e-14,1.6642723495070475e-12,0.8495954131495053,-0.055240145002907,False,False
PIBF1,0.5602969403931891,0.743388215061021,-0.029399831553911886,-0.0037546578575968314,False,False
TBC1D4,0.8702631566882841,0.9355667294879881,-0.14531807102484542,0.07182864296222538,False,False
KCTD12,0.8618627208906905,0.9318248649018751,-0.018812214775471535,-0.03909386514192224,False,False
DZIP1,0.5427361725231955,0.7321063935174683,0.03437470853011905,0.018860687868494104,False,False
MBNL2,0.33163389758887396,0.5646352997741604,-0.0031545702756197096,0.04976686520918512,False,False
RAP2A,0.9298240363799218,0.9668911096617089,-0.08601155858565182,0.02783089473060268,False,False
STK24,0.015037731435370932,0.06620912009363157,-0.013682317609150138,-0.01306267296594113,False,False
1810041H14RIK,0.5578444005743062,0.7419142701240772,-0.026176941842044155,0.08948941311881511,False,False
GPR18,8.70224803372243e-05,0.0008833600316114278,-0.1859779164338784,0.09662435560077219,False,False
GPR183,0.26715203470760607,0.49376696254447244,0.11434682525650607,0.07519178624813734,False,False
CASP1,0.14727061114833073,0.34104123938453473,-0.17020178126203994,-0.028909538365617576,False,False
CASP4,0.06721546117395205,0.20157348172014905,-0.3004595492163717,0.02170366061387686,False,False
TMEM123,0.006216183262609335,0.03292671785654178,-0.1584694566929507,0.03856760987804996,False,False
BIRC2,0.21706895201800247,0.439893483670968,0.08938296572955165,0.04550365008329959,False,False
BIRC3,0.505501670392192,0.7170090869097846,-0.18681110788381464,0.023674177637247763,False,False
PHXR4,0.5700316528020406,0.7512571591981136,-0.15853893230944144,0.06172981079924542,False,False
MAML2,0.6136804373953342,0.7861108305887804,-0.1610840350352227,0.033184357102745525,False,False
SESN3,0.0945778516830035,0.2574000107132335,0.2180895334771974,0.13967582934474473,False,False
IZUMO1R,0.012427392268103974,0.05736517465994572,0.1917946599067819,0.030709641292670273,False,False
ZFP26,0.28653690333534576,0.5171504815419263,0.030733401823882855,-0.01488210486690874,False,False
PPAN,0.016039943153989256,0.06896313502766731,0.2565227006949071,-0.36583045095666383,False,False
ICAM1,0.17768299961872247,0.3850262491737991,-0.23615639694166088,-0.07074867667821556,False,False
TYK2,0.2698624889563206,0.4967841424528805,0.04739966343658713,-0.017386843036446303,False,False
S1PR5,0.23919442192405382,0.46773166663366966,-0.09639478977101162,-0.005857593784666765,False,False
CDKN2D,0.00030391836967304784,0.002667727911574531,0.5293910356121536,0.25060095138711597,False,False
AP1M2,0.18385059839844675,0.3934573564796481,0.09984255821960539,0.02165600628907754,False,False
AB124611,0.009905115020262307,0.04845205420462487,-0.29495746950105306,0.17874822393583684,False,False
LDLR,0.36147794089860286,0.5938719587549833,-0.16544714889628673,-0.029969629083672324,False,False
RAB3D,0.1577065966656489,0.3561924315427572,0.1061837009800499,0.051265346978787124,False,False
SWSAP1,0.8148502932934623,0.9111702591105156,-0.06293841216469266,0.004948283154019659,False,False
ZFP809,0.4524302453462632,0.6761997991256312,-0.017501674729149895,-0.025409410426029004,False,False
SNX19,0.5215122544305029,0.7271716507818157,-0.010517265797129015,-0.05808896830229485,False,False
ZBTB44,0.0034387868812494676,0.020943272525671318,0.22289764169845327,-0.04629075961022437,False,False
APLP2,0.6385333146491358,0.8037929352696037,-0.13166821379743118,0.008278652606466486,False,False
FLI1,0.023975194979186945,0.09470202016778842,-0.14223822049295332,0.03752737345354718,False,False
TIRAP,0.20444769684794706,0.42158651617419984,0.0677665577083885,0.007800468449309235,False,False
DDX25,0.7981246859351376,0.8992787702426663,0.023520882762359967,-0.004358155580837432,False,False
SLC37A2,0.15347578887697189,0.3484076816459994,0.12562978603117997,-0.026609434564132894,False,False
NRGN,3.308308906369104e-41,1.8294948252221145e-38,1.5256943411476447,-0.05120299938861833,False,False
VWA5A,0.03243508965520282,0.11815945045670065,0.17254989734366752,0.058779536344965,False,False
CRTAM,0.014025915232632281,0.06357648462004632,0.35287736745091824,0.0448935979508314,False,False
UBASH3B,0.0002264691780860781,0.0020530730406819867,0.32033105888308566,-0.06761679254503693,False,False
TBCEL,0.9614670294517758,0.9768497449053927,-0.09288721704280925,0.08464601932489083,False,False
GM26737,0.011561491793960123,0.054645341556067935,0.17541995524198897,-0.08548787411213257,False,False
CBL,0.00015539901884618532,0.001466478795596254,0.3646667674186481,-0.0995214509603511,False,False
GM9830,0.5467491735795345,0.7321063935174683,0.04953535119593523,-0.015920259218648897,False,False
BCL9L,0.01600447558286836,0.06896313502766731,0.1896360942350799,0.07611404581299332,False,False
CXCR5,0.5563364878612503,0.7406212753665657,-0.031946443830538795,0.07807319225683158,False,False
KMT2A,6.311747032407165e-05,0.0006610598691138565,0.451385181753322,-0.06341894872161744,False,False
AMICA1,2.6412091339784843e-09,5.0714883718406316e-08,-0.7039376522041455,0.09014982186289276,False,False
IL10RA,0.003498513595415142,0.02116715556088155,0.24295828391099578,0.04963701378171621,False,False
TMPRSS13,0.887508341252341,0.9447158226752297,0.0043920605230355625,0.00311231618546049,False,False
BACE1,0.36143899190677786,0.5938719587549833,0.045456878216296154,0.02712285123194362,False,False
GM16536,0.7996452574334172,0.8992787702426663,-0.016176121134853717,-0.016504894006793006,False,False
RNF214,0.009589638904360584,0.04726444130224067,0.1911913608909287,0.006338632517558441,False,False
GM5617,0.9728143212269864,0.9828430286596923,-0.07330704061219905,0.035260347479171054,False,False
IL18,0.038410872979711325,0.13432445123456963,0.20505229726275892,0.02522075955353876,False,False
GM16124,0.6942772737793843,0.8430727545015361,-0.09938493657071974,0.006848904963074522,False,False
CIB2,0.9045869011873168,0.9513818112525412,-0.007051444544652499,-0.02321525118490563,False,False
ACSBG1,0.03842699491014271,0.13432445123456963,-0.317037830954244,0.09280610008429835,False,False
NRG4,0.8900487226289234,0.9447158226752297,0.0023450586869241483,-0.01956970593859291,False,False
SCAPER,0.909418336311938,0.9542136537886662,-0.07260971008198658,0.0013721150892319067,False,False
PSTPIP1,0.006830116074470709,0.035699945077337446,-0.1283442513596273,-0.021183908844966588,False,False
PEAK1,0.03551284361210239,0.1267006614031782,-0.350419122681895,0.036142492826645556,False,False
SNX33,0.6437591923441774,0.8073760558838744,0.04378388070243777,0.006990704475869273,False,False
2700012I20RIK,0.46334497807505615,0.6793731631473269,0.044213404685738714,0.04109800803185599,False,False
NEIL1,0.9812916569078873,0.9877216714052816,-0.1028072717412027,0.019552379802037056,False,False
GM26631,0.6509687543909888,0.8118757807357168,0.005460768945135622,-0.031612567650743675,False,False
SCAMP2,0.1448290602600261,0.33708110405637387,0.14687409212021343,-0.00790179550186659,False,False
ULK3,0.18996348905755023,0.40248969137480944,0.08605501544403088,-0.015089475184301787,False,False
ARID3B,0.9554591375653416,0.9749222395699477,-0.08143120342835526,0.01857114018827844,False,False
PML,0.0996914028792262,0.26658291002036794,0.1897178995296616,0.02877405650505033,False,False
STOML1,0.48699443184532887,0.6998646590708599,-0.014104421481596473,-0.0017518764158708218,False,False
HEXA,0.648998497608075,0.81051528721153,-0.1496797559519314,0.04289217960120882,False,False
PARP6,0.10363491173688015,0.27368723109118775,0.09110460544589333,-0.021306060758876484,False,False
SENP8,0.1946288701538753,0.40892313990122753,0.05611863765605359,-0.0005220423875646422,False,False
KIF23,2.4977496894358902e-18,9.460654645603064e-17,0.9476392827533753,-0.07270085975087644,False,False
PIAS1,0.0020150637870080326,0.0133933927189356,0.28470425081757683,0.059025082176580035,False,False
SMAD3,0.8400032330671866,0.9224022793609098,-0.06052601555188343,0.06290661656781088,False,False
